[0] 0:00	[Music] foreign
[1705] 3:11:04	all right so uh First Timothy
[1706] 3:11:13	First Timothy two
[1707] 3:11:18	and this is the one of the Pastoral Epistles where Paul writes to Timothy
[1708] 3:11:23	okay uh
[1709] 3:11:29	go a little bit up uh verse nine likewise I want women to
[1710] 3:11:36	Adorn themselves with proper clothing modestly and discreetly not with braided hair or gold or pearls or costly
[1711] 3:11:42	garments but rather by means of good works as befits women making a claim to
[1712] 3:11:47	Godliness essentially uh in the earlier part of this passage he's basically saying that and frankly to be honest
[1713] 3:11:54	this is something that should should apply to men too okay that our godliness is basically
[1714] 3:12:02	demonstrated by our good works it's basically by our good works not by
[1715] 3:12:07	our external appearance you know and I think that's that's really important here that this is
[1716] 3:12:14	this is sort of the focus of this chapter is um that are good works
[1717] 3:12:21	and our piety are our claims to to to Holiness you know not by how we look on
[1718] 3:12:29	the outside beautiful clothings uh uh you know expensive jewelry
[1719] 3:12:36	in the case of men expensive watches okay so I think this is this is this
[1720] 3:12:42	goes both ways on this one uh verse 11. let a woman quietly receive
[1721] 3:12:48	uh instruction with entire submissiveness but I do not allow a woman to teach or exercise authority
[1722] 3:12:54	over man and to re uh to remain quiet for it was Adam who was first created
[1723] 3:13:00	then Eve and it is was not Adam who was deceived but the woman being
[1724] 3:13:06	um being quite deceived fell into transgression but women shall be preserved through the bearing of
[1725] 3:13:13	children if they continue in faith and sanctity with self-restraint okay
[1726] 3:13:19	uh I take a slightly different view on this
[1727] 3:13:26	than some nexogies now there's the whole say a complementarian
[1728] 3:13:32	uh egalitarian debate that goes on with this passage
[1729] 3:13:37	um egalitarians will basically say this is something that's culturally specific for
[1730] 3:13:45	Timothy's church and that men and women have equal standing in all things and can teach in all ways
[1731] 3:13:53	commentarians will say We'll look at this and go well you know this is an appeal to Creation
[1732] 3:13:58	therefore that because Adam was created first and Eve came from Adam there's a
[1733] 3:14:04	hierarchy here that that needs to be recognized
[1734] 3:14:12	I'm more focused on say verse 15.
[1735] 3:14:18	um which is that preservation Passage here's what I think
[1736] 3:14:23	foreign I think that if if women were allowed to
[1737] 3:14:31	do basically to teach exercise authority over men that men would check out
[1738] 3:14:39	they'd totally check out there'd essentially be no place for men
[1739] 3:14:47	you know and you know you could sometimes say you can say and this is not about ability no one is basically saying this is about
[1740] 3:14:53	abilities women are entirely capable of teaching preaching
[1741] 3:14:59	in all capacities I have no no problem with with
[1742] 3:15:05	um women teaching at seminaries no problem with it at all I have no problem with uh women holding
[1743] 3:15:14	High ranks in the church but I do think there comes a point where
[1744] 3:15:20	say the men have to to take charge because otherwise they're not they're
[1745] 3:15:25	sitting around doing nothing and letting the women do all the work you know don't women have enough work to
[1746] 3:15:31	do really
[1747] 3:15:39	so you know I I think that this is this is
[1748] 3:15:47	yeah yeah this is this is it to be to be very blunt about this this
[1749] 3:15:53	is about God forcing men to get off their butts and do something essentially
[1750] 3:15:59	okay this is not I mean this this this passage has been greatly abused
[1751] 3:16:05	greatly greatly abused um and has been used to keep women down
[1752] 3:16:13	but it's not about that it's about men getting off their butts and doing something
[1753] 3:16:21	so basically taking the reins and you know being an active part in in
[1754] 3:16:28	the local church foreign
[1755] 3:16:35	yeah because the fact is the women are going to contribute greatly regardless they're gonna they're gonna they're
[1756] 3:16:41	going to to to basically contribute you know
[1757] 3:16:47	be in in every capacity in the church you know they're going to contribute by
[1758] 3:16:52	the bearing of children uh and they're going to continue continue in faith they're going to
[1759] 3:16:57	continue in love they're going to be the backbone of the church and frankly they've always been the
[1760] 3:17:04	backbone of the church you know the earliest I mean I mean one of the big sort of criticisms by the
[1761] 3:17:11	Romans of the church was it was that Christian Church was a a religion of
[1762] 3:17:16	slaves and women
[1763] 3:17:23	so this is a call for men to stand up and take you know basically do something
[1764] 3:17:31	so anyway I'm going to leave it at that thank you very much for the Super Chat very very much appreciated
[1765] 3:17:53	uh really weird question here from the Camilla part for five dollars
[1766] 3:17:58	um shabbat shalom on Shabbat Shalom to you too so um who is that naked boy in
[1767] 3:18:04	Gethsemane and why was he naked oh what naked boy
[1768] 3:18:10	I have no idea what you're talking about here uh you're gonna need a passage you're going to get you need a text here yeah
[1769] 3:18:16	basically you're gonna need to put in a Bible verse because I have no idea what you're talking about here so
[1770] 3:18:22	anyway I don't understand the question so with that said um you would need you need to give me
[1771] 3:18:29	chapter and verse so yeah I can hear it's in Mark but again I
[1772] 3:18:34	need chapter and verse so okay
[1773] 3:18:41	so unless I get chapter and verse I can't answer this one so I don't know the reference thank you very much for
[1774] 3:18:46	the super chat but again I don't think I can answer this one if
[1775] 3:18:51	if you give me the chapter verse I'll do my best but I'm not really familiar with
[1776] 3:18:57	this one Andrew Cahill for five dollars thank you very much for the Super Chat
[1777] 3:19:02	Lord of the Rings or Harry Potter Star Wars or Star Trek RC
[1778] 3:19:10	okay Lord of the Rings or Harry Potter
[1779] 3:19:15	hmm [Music] oh
[1780] 3:19:22	that's a tough one I'm gonna go with Lord of the Rings on this one
[1781] 3:19:29	Star Wars or Star Trek Babylon five
[1782] 3:19:39	RC or Azor ETS [Laughter]
[1783] 3:19:46	y thank you very much for the Super Chat I hope that answered your questions foreign
[1784] 3:19:54	[Laughter]
[1785] 3:20:03	for two dollars is it true that uh true Fox's you sound to build the pyramids
[1786] 3:20:11	somebody's been reading too much of my Discord server um could be yeah
[1787] 3:20:22	um the whole the whole idea that that pyramid Stones could be levited without no bases in fact
[1788] 3:20:29	uh just because you can move a pebble with sound does not mean you can move a huge block with sound so yeah I don't
[1789] 3:20:35	think so but uh regardless
[1790] 3:20:40	boxes are really really cool animals but I don't think they had that kind of aptitude
[1791] 3:20:46	uh so anyway thank you very much for the uh Super Chat very much appreciate it
[1792] 3:20:57	because
[1793] 3:21:03	oh all right let's okay I will see this here
[1794] 3:21:09	okay there it is all right we got the the verse so let's go to the Bible here
[1795] 3:21:15	let's take a look
[1796] 3:21:21	mark 14.
[1797] 3:21:29	okay this is the Passover the n11 bread
[1798] 3:21:38	way down in the chapter
[1799] 3:21:47	okay we are we are at the Betrayal here
[1800] 3:21:56	but a certain one of those who stood by so this is this is a Gethsemane where
[1801] 3:22:02	uh Jesus is betrayed and the soldiers come to take him captive
[1802] 3:22:10	okay uh and struck the slave a year and
[1803] 3:22:17	Jesus answered them to say have you come out stores and close to arrest me as a robber every day I was with you in the
[1804] 3:22:23	temple and you did not seize me but this happened that scriptures may be fulfilled and they left him and fled in
[1805] 3:22:31	a certain young boy was following him wearing nothing but a Lynn sheet over his naked
[1806] 3:22:37	body and They seized him but he left the loom sheet behind and escaped naked
[1807] 3:22:46	it's a good question
[1808] 3:22:51	uh doesn't necessarily mean naked but it does mean um poorly clothed
[1809] 3:22:58	but it does need naked because you know he he left with he left the sheet behind
[1810] 3:23:06	so uh
[1811] 3:23:12	not sure we know who that was this is something I have to probably look up
[1812] 3:23:18	honestly um
[1813] 3:23:24	no there isn't
[1814] 3:23:29	that people at the time would know who it is yeah
[1815] 3:23:36	yeah yeah you know it's not clear here from the
[1816] 3:23:43	text who it is so this is something I'm gonna have to look
[1817] 3:23:49	up and get back to you on okay and sometimes that happens
[1818] 3:23:58	yeah this is so vague that that it could be a lot of different things
[1819] 3:24:04	but I just don't happen to know the scope of the interpretation for this verse okay
[1820] 3:24:11	so again yep moving on for time you'll have to wait till next week on this one so thank you for the Super Chat very
[1821] 3:24:18	much appreciate can't answer you this right now we'll have to get back to you okay
[1822] 3:24:26	next one
[1823] 3:24:31	oh are we getting to the end here
[1824] 3:24:37	no way we got to the end of the super chats we did
[1825] 3:24:43	you know that I missed them all
[1826] 3:24:49	oh there is a lot more oh wow your machine is just reusing
[1827] 3:24:55	acknowledge it the computer knows how much time you spend it now it's it's all right I'm
[1828] 3:25:01	gonna have to restart this and hopefully we'll get some
[1829] 3:25:13	uh it's missed a lot yeah I can see it's missed a lot
[1830] 3:25:21	so hopefully this will get some of those last this little super chats back
[1831] 3:25:26	okay let's see if we got how much honey we got it did we get any
[1832] 3:25:36	okay I'm gonna have to cut and paste some of these
[1833] 3:25:45	uh it looks like I might have I might have missed several that I can't retrieve all right if you guys uh if
[1834] 3:25:51	we're gonna have to cut in and paste some of these um there was one super chat from ass and
[1835] 3:25:58	weird that got retracted that I want to just thank for the super chat but because he retracted the message I can't
[1836] 3:26:03	comment on it but appreciate the Super Chat
[1837] 3:26:10	ah yeah I'm not gonna answer that one that one I'm not gonna answer
[1838] 3:26:17	so um there's one here I'm going to cut and paste so GN uh
[1839] 3:26:25	p17 it's I'm gonna have to say paste this
[1840] 3:26:33	uh if there's any that I missed in between I apologize let me know that I've missed it and I will try to address
[1841] 3:26:38	it before the end of the night um we just as I said we've been
[1842] 3:26:44	just amply blessed tonight but there's just a technology is just still not quite up to
[1843] 3:26:51	par on this one okay
[1844] 3:27:01	uh Gian p17 for ten dollars thank you very much for the Super Chat
[1845] 3:27:06	you are the light of the world and I'm honored to call you a brother in Christ God bless you and your family well thank
[1846] 3:27:12	you very much uh I just wish our technology was just working a little better I hate that
[1847] 3:27:20	Timeout on YouTube it just will after a certain amount of time timeout chats and
[1848] 3:27:25	there's just nothing we can do about it and twitch if twidget doesn't capture it we just don't get it so we're doing our
[1849] 3:27:33	best to try to to to um address all the super chats
[1850] 3:27:38	um and now we're running into time constraints here too but I really appreciate the support thank you for so
[1851] 3:27:45	much for the Super Chat very very much appreciate and well
[1852] 3:27:51	um God bless you also um that's a high high compliment I really
[1853] 3:27:57	appreciate that so thank you very much
[1854] 3:28:02	the next one
[1855] 3:28:31	okay is from the chemical part for five dollars thank you very much the Super Chat thoughts on the belief that Christianity
[1856] 3:28:38	isn't a religion but a relationship I thought it was both yeah I think it's both too
[1857] 3:28:43	I mean look yes it is a relationship Christianity's relationship between you
[1858] 3:28:49	and Jesus Christ it's also religion so these aren't mutually exclusive
[1859] 3:28:55	concept so you can have a relationship and they have a religion it'd be a religion at
[1860] 3:29:01	the same time because it does answer the ultimate questions you know where do we come from
[1861] 3:29:07	where are we going who is God who what is man uh what is our Eternal Destiny
[1862] 3:29:12	after we die so these are fundamental questions of
[1863] 3:29:18	religion so there is no question that uh Christianity is a religion
[1864] 3:29:24	but is also relationship too so the two aren't mutually exclusive thank you very much for the Super Chat very much
[1865] 3:29:29	appreciate it and we are sort of again kind of moving things along here because we are running
[1866] 3:29:35	out of time okay and this one here
[1867] 3:30:06	foreign Super Chat here from Jared Gilmore for
[1868] 3:30:13	50 thank you very much the Super Chat very very much appreciated and he says
[1869] 3:30:18	no questions tonight just want to pass along some of God's blessing well thank you so much that's a very very generous
[1870] 3:30:25	Super Chat we really appreciate we thank you so much and we thank you for your support
[1871] 3:30:30	uh it does bless us it blesses us immensely so we very very much appreciate it and
[1872] 3:30:38	um are so grateful for supporters like you who help support this ministry so thank you so very much
[1873] 3:30:58	okay I don't no let me just see if there's
[1874] 3:31:03	dude definitely yeah it dropped off my list already
[1875] 3:31:13	yeah I'll cover them but I I don't have I need them on my display I don't have them on my display at all
[1876] 3:31:20	okay yeah repost them
[1877] 3:31:41	there you go okay
[1878] 3:31:50	your next Super Chat here is from back uh siwa for five British pounds thank you so much for the Super Chat we're the
[1879] 3:31:57	Magi in the Bible also what Joe roles would be in what I think you mean what
[1880] 3:32:04	would their job roles be in today's society okay great question great question
[1881] 3:32:09	um they're never specifically mentioned in the Bible but they probably would have been there
[1882] 3:32:16	because there were some Magi at avarus that they would have been part of that mixed multitude that left Egypt with the
[1883] 3:32:22	Israelites so there would have been Magi in there okay now their job roles in Egyptian
[1884] 3:32:28	Society were uh more along the lines of community organizers police
[1885] 3:32:36	um basically police officers constables they sort of kept law and or
[1886] 3:32:42	kept the peace so they're kind of they're kind of community leaders
[1887] 3:32:47	so while we don't see Magi directly referenced in the Bible they would have
[1888] 3:32:52	definitely been there at least in amongst the mixed multitude that came
[1889] 3:32:58	out of Egypt with the Israelites and as I said their roles today would have been sort of more along the lines of community service officers police
[1890] 3:33:05	officers uh peace officers constables more law enforcement some
[1891] 3:33:13	some along the lines of community organizers or say
[1892] 3:33:18	um minor administrators so that was the role that the Magi uh played in in
[1893] 3:33:25	ancient Egyptian Society so when we thank you very much for the Super Chat very very much appreciate it
[1894] 3:33:33	okay I'll go find him
[1895] 3:33:40	okay
[1896] 3:33:45	all right we're okay uh there's two super chats that we're gonna take here that got dropped off and
[1897] 3:33:51	I can't retrieve them so Kiara so uh thank you Amir for the Super Chat
[1898] 3:33:56	and he goes what are your thoughts on doing a collaborative popcorn review uh
[1899] 3:34:02	I'm I've done I've done collaborative reviews before I don't make them popcorn
[1900] 3:34:07	reviews specifically but I don't have a problem with that per se um if if someone wants to do a
[1901] 3:34:13	collaborate review I'm I'm fine doing collaborations I actually love collaborations collaborations are a lot of fun they are
[1902] 3:34:22	but I also don't want to hog the spotlight either when I do collaboration so I want to make sure it's a
[1903] 3:34:29	collaboration where we're sort of evenly matched you know sort of you know we're we're equally yoked
[1904] 3:34:36	so but not this week no we don't want to do
[1905] 3:34:42	it this week this week has been kind of a pain so you know we're we're not we're not going to
[1906] 3:34:47	be doing it this week if we ever do a collaborative pop popcorn review but I'm okay with it I'm totally open to it so
[1907] 3:34:54	when we thank you for the Super Chat very much appreciate it and he has a second Super Chat here
[1908] 3:35:02	uh and he says Dr hi Dr folk I recently heard that Hebrew isn't actual an actual
[1909] 3:35:08	language and was constructed in the 9th century uh
[1910] 3:35:14	um and it's actually Aramaic uh it's wrong this is wrong on all cases
[1911] 3:35:21	and and we know it's wrong as of like this month absolutely categorically
[1912] 3:35:28	uh that's because this month uh a couple tablets came out that that basically
[1913] 3:35:33	proved that the um the mother of the Hebrew tongue was he was Amorite okay so it's not
[1914] 3:35:41	descended from Aramaic in fact Aramaic is a later development it's actually a much later development
[1915] 3:35:46	uh the tablets that we've recent that we recently published basically showed that
[1916] 3:35:52	Hebrew is very very close to amoritic
[1917] 3:35:57	and the tablets that we have for amaritic that have these Hebrew traits
[1918] 3:36:04	uh date to 1800 BC so they're very old they're very old
[1919] 3:36:11	Hebrew is an actual language I mean the idea that it wasn't an actual language is silly I mean that's just a silly
[1920] 3:36:20	um now while it's sort of matured in the 10th and 9th centuries BC
[1921] 3:36:28	uh into what we call say classical Hebrew the changes that wonder where that
[1922] 3:36:36	Wonder went between say what at what the amorites spoke at what the what
[1923] 3:36:42	classical Hebrew scope is a lot less than what we had expected
[1924] 3:36:48	so given all that we can definitely posit a kind of Hebrew
[1925] 3:36:56	at least by the 13th century BC it's more probably much more similar to
[1926] 3:37:02	amoritic than it is to say classical Hebrew but amarettic and classical Hebrew are
[1927] 3:37:08	not that far apart but it's definitely at this point it's
[1928] 3:37:14	I I think the the evidence is really really good that Hebrew descends from amarettic not
[1929] 3:37:21	from Aramaic so anyway thank you very much for the Super Chat very much appreciate it
[1930] 3:37:32	okay we are down to the last 10 minutes here
[1931] 3:37:37	so we're not going to do any more non-super chess we're going to acknowledge the
[1932] 3:37:43	um the remaining few um we're gonna bust through the last uh
[1933] 3:37:49	super chats here and then we're calling to call it a
[1934] 3:37:55	night because we've been going for four hours and I do need to get up in the morning
[1935] 3:38:01	and go to work so we'll get through the last few here at
[1936] 3:38:08	least the last few I can see again if I missed any of your super chats tonight that was a technological
[1937] 3:38:15	glitch I apologize for and uh you know maybe next week uh we'll get more lucky
[1938] 3:38:22	with that so anyway the next one here is from
[1939] 3:38:29	pulled up here for Michael Eternal for five dollars Canadian thank you very much to the Super Chat
[1940] 3:38:35	given today's political climate I felt appropriate to ask was there a
[1941] 3:38:41	lot of national patriotic fervor among the Jews Egyptians and Romans
[1942] 3:38:47	not so much amongst the Egyptians
[1943] 3:38:52	Egyptian civilization was a lot more say passive
[1944] 3:38:58	always been it's always been sort of a passive um Egypt was always ruled by it was
[1945] 3:39:06	never the it was a theocracy but it was always ruled by a military dictator
[1946] 3:39:12	though as such Egypt was always more more passive so that when a foreign
[1947] 3:39:19	Invader came in it just sort of usually just accepted it
[1948] 3:39:25	um in the case of the Israelites
[1949] 3:39:31	uh Israelites because of its particular religious inclinations
[1950] 3:39:38	wasn't always ruled by it was it was Israel was always more of a theocracy
[1951] 3:39:46	than it was a dictatorship even when it was ruled by say a a a
[1952] 3:39:52	strong man dictator so
[1953] 3:39:58	there was always this sort of sentiment that if they if a ruler did not sort of
[1954] 3:40:05	bend the knee to to the theocracy that you know then nationalistic
[1955] 3:40:12	patriotic fervor sort of a rose among say uh certain elements within Israelite
[1956] 3:40:18	Society this is some of the reasons why we find the rise of the zealots in the first century
[1957] 3:40:24	it's because frankly Roman rule you know kind of
[1958] 3:40:29	you know exacerbated that so you know you you had that sort of
[1959] 3:40:37	that sort of idea in like Israelite culture that that you know Israel should be ruled by
[1960] 3:40:45	Israelites Egyptians didn't care as long as the government wasn't too bad
[1961] 3:40:52	you know you know Egyptians were were happy to see the Persians leave
[1962] 3:40:58	Greeks weren't so bad they could tolerate Greek governance
[1963] 3:41:04	so it didn't bother the Egyptians all that much that they were being ruled by Greek rulers
[1964] 3:41:11	Romans had their own nationalistic sort of
[1965] 3:41:16	um political ambitions
[1966] 3:41:21	so it really depended it really was different from culture to culture and the circumstances of those cultures
[1967] 3:41:29	so definitely you saw nationalism amongst Jews you did not see it much amongst
[1968] 3:41:35	Egyptians and again Romans had their own Ambitions so any that's probably the best way to answer this question thank
[1969] 3:41:41	you very much for the Super Chat very much appreciate it
[1970] 3:41:51	okay we're back to twidget foreign
[1971] 3:42:01	yeah Corey Coogan's next um for uh I think it's uh is it 50 I
[1972] 3:42:07	think it's Romanian um thank you very much for the Super Chat very much appreciated
[1973] 3:42:12	and he asks do other K9 languages moabite eating might also descend from
[1974] 3:42:18	Amorite evidence but in the two tablets um no interestingly enough
[1975] 3:42:25	they don't seem to come from anirite which is you know I mean there was
[1976] 3:42:31	um there was sort of this this idea of archaeo before the discovery of these Amorite
[1977] 3:42:38	tablets there was this idea that you had archaic
[1978] 3:42:45	Semitic and it was believed and widely believed that moabite Edomite Hebrew
[1979] 3:42:53	all came from this archaic Western Semitic dialect
[1980] 3:42:59	and that's because that's because those Western Semitic languages are very similar
[1981] 3:43:05	but one of the things we're kind of noticing now with these Amorite tablets
[1982] 3:43:11	is that there seems to be a direct line from amaritic to Hebrew
[1983] 3:43:17	but not necessarily a direct line from amaritic to moabite
[1984] 3:43:23	um Edomite we just don't have enough language uh to to determine it one way or the other
[1985] 3:43:29	um my guess is probably not my guess is probably that Edomite is much more Canaanite
[1986] 3:43:36	uh it wouldn't surprise me if at some point we find a tablet that helps us decipher say a more archaic version of
[1987] 3:43:43	Canaanite but the the it does seem that that
[1988] 3:43:48	Hebrew is taking a sort of a different language route different language Evolution than we
[1989] 3:43:55	find in moabite uh and conceivably even Edomite
[1990] 3:44:01	but from what we have from of the mobyte language uh it does seem to be more closer to
[1991] 3:44:08	Common Semitic than Hebrew is Hebrew does be it seems to be taking a direct route through ameritic that moabite is
[1992] 3:44:17	not taking so that just seems to be what I can tell from first blush now I have read the peer-reviewed article I did take a very
[1993] 3:44:24	close look at it a really interesting article fascinating article but it does it does seem that that's
[1994] 3:44:30	that's the the trajectory that's going so when I thank you for the Super Chat very much what
[1995] 3:44:36	is it against
[1996] 3:44:44	okay
[1997] 3:44:51	okay um interesting if not uh the tablets are kind of evidence are the kind against
[1998] 3:44:57	Canaanite origin hypothesis um not necessarily okay
[1999] 3:45:05	um but it would change it it would definitely change it uh one of the things that would change
[2000] 3:45:11	about that canine origin hypothesis is that um you'd have to then look at areas of
[2001] 3:45:16	amortic concentration in Israel and really the only area
[2002] 3:45:22	uh pre-13th Century of ameritic uh
[2003] 3:45:27	concentration is in Northern Israel essentially a northern Israel
[2004] 3:45:33	Tire across across the northern region of Israel so essentially from biblos to
[2005] 3:45:41	um the heshbon and Arnon okay so
[2006] 3:45:46	it would exclude the idea that the Israelites um arose from Southern Canaan
[2007] 3:45:55	because Southern Canada did not have a lot of amorites you would have to then say that that
[2008] 3:46:02	um the Israelites emerged from northern Canaan which would not completely invalidate
[2009] 3:46:10	finkelstein's canine origin hypothesis but it would sure limit it sure Limited
[2010] 3:46:18	so it would then have to say that the Israelites emerged from northern Israel
[2011] 3:46:23	as opposed to Southern Israel so it would limit his hypothesis but it wouldn't
[2012] 3:46:28	uh directly uh refute it so one way I hope that answers your question thank you very much for the
[2013] 3:46:35	question so let's see what's next here
[2014] 3:46:47	yellow okay make sure
[2015] 3:46:52	it's there clever boy I'm looking for clever boy
[2016] 3:46:59	there's clever boy okay let's see it did if it showed up on mine
[2017] 3:47:11	of course it didn't paste it
[2018] 3:47:17	I like twitch it but it's very unreliable when it comes to grabbing all the super
[2019] 3:47:23	chats
[2020] 3:47:31	see this
[2021] 3:47:43	okay we got our second last
[2022] 3:47:50	my bunny behind me is telling me it's time for dinner she's telling me I'm late for the
[2023] 3:47:55	defeater all right uh we got a 10 super chat from
[2024] 3:48:01	1 000 clever boy thank you very much for the Super Chat God bless and God bless you too
[2025] 3:48:06	thank you very much for the uh support we really appreciate the Super Chat and we appreciate the blessings and the
[2026] 3:48:12	prayers so thank you so very much so very much appreciated
[2027] 3:48:18	and this last one last Super Chat of the night
[2028] 3:48:24	yeah and I will which is from Ryan Naylor for 25 thank
[2029] 3:48:30	you so much for that generous Super Chat and he says keep up the good work you have inspired my son to spend his time
[2030] 3:48:37	studying the ancient theories for God's glory praise the Lord
[2031] 3:48:42	absolutely praise the lord we love hearing that
[2032] 3:48:48	this is why we do it this is the reason to get people back into their Bible
[2033] 3:48:55	and studying the word of God and studying the ancient near East ultimately for God's glory
[2034] 3:49:02	this is the whole reason we're here this is why I gave up an expensive or
[2035] 3:49:07	sorry a uh a well-paying career to do this is to help people to
[2036] 3:49:14	um love the Bible love the ancient near East love history and just you know
[2037] 3:49:19	get excited over this stuff because it's God's word and God is cool
[2038] 3:49:28	so you know I love this I love this and this is a wonderful way to end this uh live stream so I very very much want to
[2039] 3:49:35	thank you for that Super Chat um I've got another one
[2040] 3:49:43	well we're not we're almost done it's another one from Jack Ray
[2041] 3:49:51	uh another very super generous super uh
[2042] 3:49:56	chat from uh a great supporter of this channel who's been very very generous tonight for 50 thank you so much he says good
[2043] 3:50:04	night and thank you again well thank you so much for your generosity uh it was a great it's a great pleasure to
[2044] 3:50:10	serve this community we are trying to build a strong Community here of of people who will basically you know
[2045] 3:50:17	follow in our footsteps to do what we're doing and we hope people are learning here and
[2046] 3:50:24	that they basically repeat what we do you know basically become educated in God's work educated
[2047] 3:50:32	in scholarship and basically are able to to you know
[2048] 3:50:38	pass the flame on so with that said we are going to call it a night
[2049] 3:50:44	uh it has hit we we went past uh four hours here uh we're gonna do a five hour marathon
[2050] 3:50:52	session story historical strategy gaming I know
[2051] 3:50:57	you want that but not this night okay so with that said I want to thank
[2052] 3:51:04	everyone who's joined us tonight it was a great live stream uh we just had an incredible outpouring of
[2053] 3:51:10	support tonight we are so appreciated and we want to thank everybody who is with us tonight we had record numbers
[2054] 3:51:17	and uh just an amazing turnout uh so I want to thank all the super
[2055] 3:51:23	Chatters who basically helped support this channel keep food on the table I want to thank our patreon supporters who
[2056] 3:51:29	help keep our equipment running and we really can't we really need that sometimes uh it just really helps we
[2057] 3:51:37	also want to thank our regular subscribers who view our videos leave comments likes and dislikes because it
[2058] 3:51:44	feeds the algorithm so with that said have a great night everyone thank you so
[2059] 3:51:49	very much for joining us tonight and I'll see you next time on Ancient Egypt and the Bible
[2060] 3:51:54	foreign [Music]
