[0] 1:26	Heat. Heat.
[2606] 2:13:08	That's that's how this works. So, and
[2607] 2:13:11	they still had Pilate and the the
[2608] 2:13:14	priests of Israel had the prophets
[2609] 2:13:18	already had Moses and the prophets
[2610] 2:13:19	already and they still didn't believe.
[2611] 2:13:22	So,
[2612] 2:13:25	okay, moving on. The next one here.
[2613] 2:13:39	Okay, next one here is from Buzzfeed for
[2614] 2:13:41	199. Is Ario of Eleazar in Genesis 14
[2615] 2:13:46	Renim of Larsa?
[2616] 2:13:50	Let's pull up the passage here and then
[2617] 2:13:51	we'll take a look here.
[2618] 2:13:55	Uh Genesis
[2619] 2:13:57	14
[2620] 2:14:05	14. All right.
[2621] 2:14:09	Uh verse one. It came about in the days
[2622] 2:14:10	of Ammerfell, king of Shinar. Arich,
[2623] 2:14:13	king of Lacar, uh Kadillomar, king of
[2624] 2:14:17	Alam, and Tidel, king of Goyam, that
[2625] 2:14:19	they may ward with Barack, king of
[2626] 2:14:20	Sodom, and Bersha, king of Gamora,
[2627] 2:14:23	Shannab, king of Admma, and Sheameber,
[2628] 2:14:26	king of Zeboim, and the king of Bella.
[2629] 2:14:31	Okay,
[2630] 2:14:33	now just take a look at my timelines
[2631] 2:14:36	here.
[2632] 2:14:38	and we will take a look to see if it is
[2633] 2:14:42	consistent with
[2634] 2:14:44	Ammerfell Shinar.
[2635] 2:14:51	Okay,
[2636] 2:14:54	we are when we talk about Ammerfell
[2637] 2:14:56	Shinar, that's probably the only one we
[2638] 2:14:58	can actually date cuz that is probably
[2639] 2:15:01	Hammer Amarabi of of Babylon
[2640] 2:15:05	and it was probably in his 40th year
[2641] 2:15:08	that he went on campaign.
[2642] 2:15:12	So first dynasty of Babylon
[2643] 2:15:16	his date for
[2644] 2:15:19	um for his campaign was probably around
[2645] 2:15:23	17 46 BC.
[2646] 2:15:27	Okay. So then
[2647] 2:15:32	we look then at Rimin of I is of sorry
[2648] 2:15:35	Larsa
[2649] 2:15:37	and
[2650] 2:15:39	Rimson dies around 1756 BC plus or minus
[2651] 2:15:45	5 years.
[2652] 2:15:48	though he he dies about a decade
[2653] 2:15:53	um a decade before that campaign into
[2654] 2:15:57	the Levant.
[2655] 2:15:59	So
[2656] 2:16:01	uh Rimson is ultimately conquered
[2657] 2:16:04	by Hammurabi in the
[2658] 2:16:08	um 30th year of of Hammurabi.
[2659] 2:16:12	So, so Larsa falls to to Hammurabi in
[2660] 2:16:15	this in Hammurabi's 30th year. So, I
[2661] 2:16:19	don't think um I don't think Aroch is is
[2662] 2:16:24	sin. So, it just doesn't fit the
[2663] 2:16:26	evidence we have.
[2664] 2:16:29	But there were also a lot of other local
[2665] 2:16:31	kings, too, that it could have been. And
[2666] 2:16:33	the problem here with Aroch is it's kind
[2667] 2:16:35	of a common name.
[2668] 2:16:37	So, um, we would probably be better off
[2669] 2:16:40	if we could figure out what elacer was,
[2670] 2:16:42	but I'm not really sure what a lasser
[2671] 2:16:44	was. So,
[2672] 2:16:47	um,
[2673] 2:16:48	so that's that's kind of it's going to
[2674] 2:16:52	be difficult to really sort of pin that
[2675] 2:16:55	down, but um, yeah, uh, Rimson's out of
[2676] 2:17:00	game by the time of that that conquest
[2677] 2:17:03	to Kanan.
[2678] 2:17:05	Uh so um
[2679] 2:17:09	um so I don't I don't think it's room
[2680] 2:17:11	sin. I don't think it's riin. So um but
[2681] 2:17:15	it's a good as good a guess as any as
[2682] 2:17:18	far as say you know a potential
[2683] 2:17:20	candidate. I mean yeah but this is how
[2684] 2:17:22	we do things you know we see does we
[2685] 2:17:25	propose a candidate. Does it fit the
[2686] 2:17:27	evidence we have? Yes or no. Okay.
[2687] 2:17:30	Rimson was conquered in the 30th year of
[2688] 2:17:32	Hammurabi. probably not rims probably
[2689] 2:17:36	probably too
[2690] 2:17:38	too late for rim thin or too early for
[2691] 2:17:40	rims.
[2692] 2:17:42	So,
[2693] 2:17:43	but that doesn't mean that some other
[2694] 2:17:45	candidate might not be accepted or that
[2695] 2:17:48	that some other candidate could work
[2696] 2:17:49	here. So,
[2697] 2:17:52	um and Rimson II is too late. So Rimson
[2698] 2:17:57	II is in uh 17 comes to the throne in
[2699] 2:18:02	1735.
[2700] 2:18:04	So
[2701] 2:18:08	um it's probably not Larsa. It's
[2702] 2:18:11	probably not Larsa.
[2703] 2:18:13	Okay. So anyway, I hope that helps.
[2704] 2:18:16	Thank you for the super chat. Very much
[2705] 2:18:18	appreciated.
[2706] 2:18:25	All right. Next one here
[2707] 2:18:28	is from
[2708] 2:18:38	We're going way down. Way down.
[2709] 2:18:52	We at the end already.
[2710] 2:18:57	We're almost at the end. We got two more
[2711] 2:19:00	left.
[2712] 2:19:01	Be a really early night. Uh BC4YT asks
[2713] 2:19:06	uh for $5 Australian. Thank you for the
[2714] 2:19:07	super chat. Hi guy trying to tell me he
[2715] 2:19:11	hears God and doesn't need slashtrust
[2716] 2:19:13	the Bible. Oh. Oh, I've heard this
[2717] 2:19:16	before. Um,
[2718] 2:19:20	yeah. Uh, I don't need the Bible because
[2719] 2:19:23	I'm closer to the source.
[2720] 2:19:28	That's a formula for error. Okay.
[2721] 2:19:33	I heard a pastor say that once. That one
[2722] 2:19:36	shocked me. You know, cuz pastor, your
[2723] 2:19:39	job is to preach the word of God. So,
[2724] 2:19:41	you don't need the Bible anymore because
[2725] 2:19:43	you're closer to the source and God
[2726] 2:19:46	talks to you directly. Yeah, that's a
[2727] 2:19:49	that's a formula for error and heresy.
[2728] 2:19:51	So, um you
[2729] 2:19:56	all the books in the Old Testament were
[2730] 2:19:59	judged on what they already
[2731] 2:20:01	>> Yeah.
[2732] 2:20:01	>> based on the Bible and the New Testament
[2733] 2:20:05	were judged according to the penitative.
[2734] 2:20:08	>> Yeah.
[2735] 2:20:09	>> Go anything you hear from a spiritual
[2736] 2:20:12	support
[2737] 2:20:14	check again support God.
[2738] 2:20:15	>> Oh yeah. Yeah. No. Anyone anyone who
[2739] 2:20:17	says that they don't need or trust the
[2740] 2:20:19	Bible anymore that they can just go
[2741] 2:20:21	directly to God and get get the
[2742] 2:20:23	revelation. That's just
[2743] 2:20:25	as I said that's a that's that's a
[2744] 2:20:27	formula for error and heresy. So I I've
[2745] 2:20:30	never met a pastor who said something
[2746] 2:20:34	like that and remained orthodox,
[2747] 2:20:38	smaller orthodox. Okay.
[2748] 2:20:42	Uh they usually drift very very quickly
[2749] 2:20:44	into all sorts of strange beliefs and
[2750] 2:20:47	errors
[2751] 2:20:49	in the middle of
[2752] 2:20:50	>> Yeah. And they're already in the middle
[2753] 2:20:52	of error when they when they bring this
[2754] 2:20:54	up. So
[2755] 2:20:59	ba gand off the base. There's a modern
[2756] 2:21:01	prophet in BC didn't tell us until now.
[2757] 2:21:07	Could be. Could be.
[2758] 2:21:14	So, uh, so yeah, I I wouldn't I wouldn't
[2759] 2:21:17	trust anyone who's who says something
[2760] 2:21:18	like this. I think they're sort of out
[2761] 2:21:20	they're out they're out to lunch at this
[2762] 2:21:21	point.
[2763] 2:21:23	Okay. Um,
[2764] 2:21:27	warrior of the most high. I don't
[2765] 2:21:29	remember it correctly, but I think
[2766] 2:21:30	Petravvic, it's Petravich who said
[2767] 2:21:32	Rimson's brother uh War or something was
[2768] 2:21:36	Ariak of of Larsa. Um,
[2769] 2:21:41	yeah, I'm not uh
[2770] 2:21:43	I I wouldn't trust that. Now, I do have
[2771] 2:21:46	Petravich news. Oo, Petravich has made a
[2772] 2:21:49	big big announcement just recently.
[2773] 2:21:52	Don't know if you're aware of this, but
[2774] 2:21:54	uh Petraish is starting his own YouTube
[2775] 2:21:56	channel.
[2776] 2:21:59	This should be interesting.
[2777] 2:22:03	It should be fascinating.
[2778] 2:22:07	I hope I hope the atheist posi gives him
[2779] 2:22:09	all the attention that they've given me.
[2780] 2:22:16	That would be fun.
[2781] 2:22:20	Okay.
[2782] 2:22:26	Oh boy.
[2783] 2:22:32	Gandle, I already have enough comedy
[2784] 2:22:34	channels to watch.
[2785] 2:22:36	Oh,
[2786] 2:22:39	you know, I don't I don't I don't wish
[2787] 2:22:40	him I don't wish him poorly. Not at all.
[2788] 2:22:43	But um I don't think he's prepared for
[2789] 2:22:45	how rough this is going to get. You
[2790] 2:22:48	know, it it can get really really rough.
[2791] 2:22:51	Okay. Petrifying, said Jack Ray. Yeah, I
[2792] 2:22:56	don't know if he's in for this because
[2793] 2:22:58	cuz he he gets very bicos sometimes and
[2794] 2:23:01	you know if people start throwing
[2795] 2:23:03	punches at him, he's he throws him back.
[2796] 2:23:05	So So
[2797] 2:23:13	but anyway, he's starting his new
[2798] 2:23:14	channel. It was a big announcement he
[2799] 2:23:15	did on academia this week. So yeah, look
[2800] 2:23:19	looking forward to that. Very
[2801] 2:23:21	interesting.
[2802] 2:23:23	Okay, next one here
[2803] 2:23:26	um
[2804] 2:23:28	is from
[2805] 2:23:30	BC4YT for $5 Australian. Thank you for
[2806] 2:23:33	the super chat.
[2807] 2:23:36	I really enjoy spooky podcast channels
[2808] 2:23:38	that cover real paranormal stories.
[2809] 2:23:42	Okay, nothing wrong with that. Would you
[2810] 2:23:44	consider doing reaction videos to these
[2811] 2:23:46	perhaps if sponsored? If sponsored, we
[2812] 2:23:49	do all sorts of things if sponsored.
[2813] 2:23:52	I mean, we're a little bit of a sell
[2814] 2:23:54	sword here, okay? Cuz our time is so
[2815] 2:23:56	limited if it's properly sponsored.
[2816] 2:23:59	Yeah, we do all sorts of things. I mean,
[2817] 2:24:01	we did the uh uh what's it called now?
[2818] 2:24:04	The um Assassin's Creed Origins that was
[2819] 2:24:08	entirely sponsored
[2820] 2:24:11	>> by
[2821] 2:24:12	>> Yeah. by eight. by 18 mysteries not the
[2822] 2:24:15	not not origin. Okay, we just let's just
[2823] 2:24:18	make sure that we Okay.
[2824] 2:24:22	>> So he to recommend them
[2825] 2:24:25	>> so
[2826] 2:24:26	>> either here on a Friday night.
[2827] 2:24:30	So, what I would
[2828] 2:24:31	>> drop it in
[2829] 2:24:33	>> So, what I would recommend is is you
[2830] 2:24:35	come onto our Discord server, uh, DM me,
[2831] 2:24:39	tell me what you want to, uh, Ox Carts
[2832] 2:24:42	have never been the same. Oh, no. Those
[2833] 2:24:44	ox carts have never been the same. Grand
[2834] 2:24:47	Theft Ox cart.
[2835] 2:24:51	Epic. Absolutely epic.
[2836] 2:24:57	Good times.
[2837] 2:24:59	Okay. Uh so anyway, if you here's what
[2838] 2:25:01	here's the process. Uh come on to uh the
[2839] 2:25:04	Discord channel. Uh normal um um what's
[2840] 2:25:09	it called now? Um consulting rates
[2841] 2:25:12	apply. Okay. So if you do um if you do
[2842] 2:25:17	want to sponsor it, you would have it
[2843] 2:25:19	would have to be worth my time to do it.
[2844] 2:25:21	Um you're not going to get it for five
[2845] 2:25:23	bucks. Sorry. Um there there have been
[2846] 2:25:25	some people who have asked to sponsor
[2847] 2:25:26	something and want to pay like 2030
[2848] 2:25:29	bucks and it's like no no that's not
[2849] 2:25:30	worth my time. So it would be I do have
[2850] 2:25:33	a standard um um consulting rate. It
[2851] 2:25:37	would have to be consistent with that
[2852] 2:25:39	standard consulting rate and
[2853] 2:25:42	then it would then we could then talk
[2854] 2:25:45	and see what you want to do and want me
[2855] 2:25:48	do to do and we can do this. Okay. So,
[2856] 2:25:52	um, yeah, uh, we could we could this
[2857] 2:25:56	could be done. All right. So, um, it's
[2858] 2:26:00	something that I'm I'm not not opposed
[2859] 2:26:02	to doing. So, we can again come on to
[2860] 2:26:05	the Discord and we'll talk about this.
[2861] 2:26:07	All right. Thanks a lot. Thank you. And
[2862] 2:26:10	thank you for the super chat. Okay. I am
[2863] 2:26:12	going to take a brief break here and
[2864] 2:26:14	I'll be right back.
[2865] 2:27:49	All right, my coffee is full here.
[2866] 2:27:53	Back.
[2867] 2:27:56	And we're back. Fill this.
[2868] 2:28:13	Oh, Louis Sandal, in your opinion, what
[2869] 2:28:15	type of sins do people do unknowingly?
[2870] 2:28:19	Don't know it is a sin or committing
[2871] 2:28:21	without realizing it?
[2872] 2:28:23	Um,
[2873] 2:28:25	yeah, one more super chat here.
[2874] 2:28:29	Oh, answer that one first. All right.
[2875] 2:28:32	Oh, sponsoring a question. Okay.
[2876] 2:28:36	All right. So, uh, PA888 for 1999 would
[2877] 2:28:40	like to sponsor a question. Mrs.
[2878] 2:28:42	Producer says, "We're going to sponsor
[2879] 2:28:43	this one." So, we'll sponsor this. This
[2880] 2:28:45	one will be sponsored. So, thank you
[2881] 2:28:46	very much for that super chat. In your
[2882] 2:28:48	opinion, which types of sins do people
[2883] 2:28:50	unknowingly
[2884] 2:28:52	don't know it's a sin or commit without
[2885] 2:28:54	realizing it? Uh, it's going to depend
[2886] 2:28:57	upon how they were raised. Um,
[2887] 2:29:01	we heard
[2888] 2:29:03	we heard a pastor tell us about a couple
[2889] 2:29:06	he was counseling
[2890] 2:29:08	who were shacked up together prior to
[2891] 2:29:11	marriage.
[2892] 2:29:14	And he said,
[2893] 2:29:16	"You do know that's a sin, right?"
[2894] 2:29:20	They were shocked. Shocked. They had
[2895] 2:29:24	never heard it was a sin.
[2896] 2:29:27	Uh
[2897] 2:29:31	it's like
[2898] 2:29:33	they had never and and these were these
[2899] 2:29:35	were churchgoing a couple who were
[2900] 2:29:37	churchgoing people.
[2901] 2:29:40	They had never heard in 20 plus years of
[2902] 2:29:43	being in the church that sex outside of
[2903] 2:29:46	marriage is a sin.
[2904] 2:29:49	So,
[2905] 2:29:51	but people commit sins all the time
[2906] 2:29:52	without knowing it. Oh, it's just a
[2907] 2:29:54	white lie.
[2908] 2:29:56	Oh, gossip. Gossip is a big one. People
[2909] 2:29:59	gravitate to gossip almost intuitively.
[2910] 2:30:02	>> And on social media, 99% of
[2911] 2:30:05	>> Yeah.
[2912] 2:30:07	>> Yeah. slandering, loss, gossip, lies,
[2913] 2:30:10	these are all sins, but people seem to
[2914] 2:30:13	do it as if they are unaware it's a sin.
[2915] 2:30:16	So,
[2916] 2:30:19	Scott, common law marriage is a sin. I'm
[2917] 2:30:22	shocked also. Yeah, you're not that
[2918] 2:30:25	shocked. Come on. You're not that
[2919] 2:30:28	shocked.
[2920] 2:30:32	>> Yeah,
[2921] 2:30:33	>> Jack Ray.
[2922] 2:30:37	>> I'm shocked. Shocked to find that
[2923] 2:30:39	gambling is going on in here. Yeah.
[2924] 2:30:45	Yeah. So, all all sorts of people do
[2925] 2:30:48	sins without realizing their sins, and
[2926] 2:30:50	it's for them, it's just normal
[2927] 2:30:51	behavior. So,
[2928] 2:30:55	um, if they wanted to find out it was a
[2929] 2:30:57	sin, they can, but
[2930] 2:31:01	>> Oh, yeah. A lot of gossip goes on in
[2931] 2:31:03	prayer circles. Yeah.
[2932] 2:31:05	>> Slandering, too.
[2933] 2:31:06	>> Just slander. Yeah.
[2934] 2:31:07	>> For brother X.
[2935] 2:31:09	>> Yeah. Let's pray for brother X who's a
[2936] 2:31:11	wino.
[2937] 2:31:12	>> Yeah.
[2938] 2:31:13	>> Who's committing adultery on
[2939] 2:31:15	>> Yeah. Let's pray for brother Y who's
[2940] 2:31:18	committing adultery on his wife.
[2941] 2:31:21	>> Yeah.
[2942] 2:31:23	There's there are a lot of sins, you
[2943] 2:31:26	know, that people don't see as sins
[2944] 2:31:28	anymore. And it's just it's just more a
[2945] 2:31:31	lack of of education of of what's the
[2946] 2:31:36	law, what's acceptable.
[2947] 2:31:39	So,
[2948] 2:31:41	oh, stealing from your boss, that's okay
[2949] 2:31:43	because he was he was going to rip you
[2950] 2:31:45	off anyway, right? you know, he's not
[2951] 2:31:47	giving you the full um benefit of your
[2952] 2:31:50	labor. So, so you know, taking a stapler
[2953] 2:31:53	here and there, some pens, a reba paper,
[2954] 2:31:58	a lot of cash,
[2955] 2:32:01	you were owed it anyway.
[2956] 2:32:05	The whole idea of not working.
[2957] 2:32:09	>> Yeah. Wage theft. You know, not working
[2958] 2:32:11	while you're on the job is a is a kind
[2959] 2:32:13	of wage theft.
[2960] 2:32:15	Okay, that's a sin. That's theft.
[2961] 2:32:19	But then again too, so is uh so is the
[2962] 2:32:22	opposite. When when employers try to
[2963] 2:32:26	um force free overtime from their
[2964] 2:32:29	employees, that's wage theft, too.
[2965] 2:32:33	>> So continue to put in
[2966] 2:32:37	>> Yeah.
[2967] 2:32:37	>> which is a a parttime job.
[2968] 2:32:40	>> Yeah.
[2969] 2:32:41	put in in another 20 hours of of your
[2970] 2:32:44	work week just to be a team player.
[2971] 2:32:46	Yeah, that's wage theft.
[2972] 2:32:58	So, you know, there's there's there's a
[2973] 2:33:00	lot of of sins that people do without
[2974] 2:33:02	thinking it through that it's sin.
[2975] 2:33:09	So anyway, um I hope that helped.
[2976] 2:33:11	>> Gandalf the base.
[2977] 2:33:19	>> Yeah, Gandal the base says, "Trying to
[2978] 2:33:21	teach my youth that calling in sick,
[2979] 2:33:23	skipping practice, etc. are all sins.
[2980] 2:33:26	They can they can't wrap their heads
[2981] 2:33:27	around it. Parents encourage it." Well,
[2982] 2:33:29	yeah, if you've committed to something,
[2983] 2:33:31	yeah, you should do it. But who knows? I
[2984] 2:33:34	mean, there's
[2985] 2:33:45	Okay.
[2986] 2:33:48	And there's one other super chat here is
[2987] 2:33:51	uh from BC uh who says for $2
[2988] 2:33:54	Australian. Thank you for the super
[2989] 2:33:55	chat. Thoughts on the Winger Bethl
[2990] 2:33:58	revelations? Ooh.
[2991] 2:34:01	All right. I'm going to side with Winger
[2992] 2:34:02	here.
[2993] 2:34:04	Um, I normally side with Winger on is
[2994] 2:34:06	when he goes after stuff like Bethl. Um,
[2995] 2:34:09	because Bethl's whacked.
[2996] 2:34:12	I mean, that's it's that whole
[2997] 2:34:13	counterfeit revival thing.
[2998] 2:34:17	Yeah, that's what's happened to your
[2999] 2:34:19	friends in the revival.
[3000] 2:34:25	Icky.
[3001] 2:34:28	Um,
[3002] 2:34:30	yeah, they're they're into false
[3003] 2:34:32	prophecies. They're into
[3004] 2:34:35	um
[3005] 2:34:37	um what's it called now? Um their own
[3006] 2:34:40	version of the Bible that's um that's a
[3007] 2:34:43	dosetic text. Uh they think they can
[3008] 2:34:48	teach people to prophesy.
[3009] 2:34:51	Um they have the prophet dour. Uh every
[3010] 2:34:55	everything
[3011] 2:34:57	uh every
[3012] 2:34:59	uh dubious practice of the Brownsville
[3013] 2:35:02	revival shows up at Bethl.
[3014] 2:35:08	Everyone,
[3015] 2:35:10	even down to the special effects,
[3016] 2:35:12	uh covering for the guys who should be
[3017] 2:35:14	disqualified from from ministry, they do
[3018] 2:35:18	that, too.
[3019] 2:35:20	So So
[3020] 2:35:22	yeah, you know, it's just
[3021] 2:35:24	Oh my gosh.
[3022] 2:35:26	>> Yoga leggings.
[3023] 2:35:28	>> PC says, "Apparently you can buy
[3024] 2:35:30	prophetic yoga leggings." Oh, good
[3025] 2:35:32	grief.
[3026] 2:35:34	Yeah. I mean, it's a it's a it's a it's
[3027] 2:35:36	a marketing scam.
[3028] 2:35:39	Good. Did you see what
[3029] 2:35:44	March
[3030] 2:35:46	he
[3031] 2:35:49	DBC says be sign in March 2020 healing
[3032] 2:35:53	classes co close to co true story
[3033] 2:36:00	the base but doc it looks so cool
[3034] 2:36:08	the base Wait, we can talk about yoga?
[3035] 2:36:11	Hey, if there's prophetic utterances in
[3036] 2:36:13	healing classes.
[3037] 2:36:16	I mean, it's more like new age healing
[3038] 2:36:18	where they're putting energy into you
[3039] 2:36:19	like the faith healers do. But
[3040] 2:36:23	jeez Louise.
[3041] 2:36:28	Oh boy.
[3042] 2:36:30	Oh boy.
[3043] 2:36:32	It's like
[3044] 2:36:34	why? Why?
[3045] 2:36:39	people will try.
[3046] 2:36:42	>> Oh yeah. And and their their goofy Bible
[3047] 2:36:44	translation is just out in left field.
[3048] 2:36:46	The Passion translation.
[3049] 2:36:50	That's theirs.
[3050] 2:36:53	That is so dreadful.
[3051] 2:36:57	The Passion. I mean, I'm I'm still
[3052] 2:37:00	looking forward to when they publish
[3053] 2:37:01	their uh Passion translation for the
[3054] 2:37:04	book of Exodus. Haven't seen it yet,
[3055] 2:37:05	though.
[3056] 2:37:10	I refuse to call that a translation.
[3057] 2:37:22	Yeah. Well, um,
[3058] 2:37:26	hey, you know, the original, you know,
[3059] 2:37:28	the original New Testament was written
[3060] 2:37:30	in Aramaic. You, you heard that, right?
[3061] 2:37:36	Um, the fact that the translator doesn't
[3062] 2:37:39	know Aramaic
[3063] 2:37:41	or Greek or Hebrew.
[3064] 2:37:45	Uh, but he's getting he's getting his
[3065] 2:37:47	translation by special revelation from
[3066] 2:37:49	angels.
[3067] 2:37:53	Good boy.
[3068] 2:37:55	Oh, no. No. No.
[3069] 2:38:04	Uh, Rich Adams says, "Had friends which
[3070] 2:38:06	attended BAFFl for a while. They sent us
[3071] 2:38:09	a paper on dream interpretation. It was
[3072] 2:38:12	weird to say the least."
[3073] 2:38:15	Hey, if you're going to do
[3074] 2:38:17	dream interpretation,
[3075] 2:38:19	you got to go by the handbook, man. You
[3076] 2:38:22	know, the Ebers Papyrus or sorry, um,
[3077] 2:38:26	was it Papyrus? Ebers, no, Papyrus
[3078] 2:38:28	Westar 3. Okay. the dream book. You have
[3079] 2:38:31	to use the dream book that Joseph did.
[3080] 2:38:34	Okay? If you're not using that, you're
[3081] 2:38:35	not using the real dream book.
[3082] 2:38:42	The bulb, my medieval professor said
[3083] 2:38:45	part of the New Testament was written in
[3084] 2:38:46	Aramaic. What part?
[3085] 2:38:50	Like the one sentence like Aloy Aloy
[3086] 2:38:53	Sabakan. That's about the only passage
[3087] 2:38:56	of of Aramaic. That's that's the about
[3088] 2:38:59	the longest piece of Aramaic in the New
[3089] 2:39:02	Testament.
[3090] 2:39:04	That one snippet.
[3091] 2:39:08	There is no big passages of Aramaic in
[3092] 2:39:11	in the New Testament.
[3093] 2:39:19	Uh Gandalf says, "I took three years of
[3094] 2:39:22	Greek and no Hebrew yet, and I'm still
[3095] 2:39:24	more qualified to translate than him."
[3096] 2:39:26	That said, AI won't because I'm not
[3097] 2:39:29	qualified.
[3098] 2:39:33	Glory of the Most High. New Testament
[3099] 2:39:35	was translated into Aramaic. So, kind of
[3100] 2:39:38	written. Oh, yeah. It was translated
[3101] 2:39:41	into Aramaic, but not from Aramaic.
[3102] 2:39:48	I mean, I've got a New Testament in my
[3103] 2:39:50	in my shelf that's written in Hebrew.
[3104] 2:39:52	Okay. It wasn't written in Hebrew.
[3105] 2:39:56	But it was uh written into translated
[3106] 2:40:01	into Hebrew.
[3107] 2:40:09	Wait, I think I'm confusing Syriak.
[3108] 2:40:11	Well, Syriak is a kind of uh Aramaic.
[3109] 2:40:15	So yeah, you're not you're not that much
[3110] 2:40:17	confusing.
[3111] 2:40:20	It's different in the it's different in
[3112] 2:40:22	the athography of of the graphimics.
[3113] 2:40:25	Okay. Okay. So, the writing system is
[3114] 2:40:26	different. The underlying underlying
[3115] 2:40:29	language is pretty much the same between
[3116] 2:40:31	Syriak and Aramaic. So, um so you
[3117] 2:40:35	weren't that off to be honest. And yes,
[3118] 2:40:38	there were translations of the New
[3119] 2:40:40	Testament done in Syriak.
[3120] 2:40:43	Got cool writing system though. It's a
[3121] 2:40:45	cool writing system. I'll I'll give
[3122] 2:40:47	Syriak that. It's a really cool writing
[3123] 2:40:48	system.
[3124] 2:40:53	So,
[3125] 2:40:56	But yeah, I mean just but that Passion
[3126] 2:40:58	translation is so whack. I mean it's not
[3127] 2:41:01	a translation really. It would be the
[3128] 2:41:04	the best we could possibly say it's a
[3129] 2:41:06	paraphrase.
[3130] 2:41:08	It's a paraphrase and it's a really
[3131] 2:41:10	really bad paraphrase.
[3132] 2:41:16	So yeah, take that for what it is.
[3133] 2:41:20	Okay. Uh, do we have any more questions?
[3134] 2:41:26	I think we're ready to take non-s super
[3135] 2:41:28	chats here.
[3136] 2:41:30	Uh, let me just make sure that I didn't
[3137] 2:41:31	get any more in the meantime. And I
[3138] 2:41:33	didn't get any more in the we time. We
[3139] 2:41:34	just covered the Winger Bethl
[3140] 2:41:36	revelations and that was
[3141] 2:41:40	that was weird. So,
[3142] 2:41:41	>> going back.
[3143] 2:41:42	>> Okay, going backwards. Uh,
[3144] 2:41:47	>> 10:37. Okay, let me find 1037 here.
[3145] 2:41:55	Uh, Job's complaints.
[3146] 2:41:58	Okay. Le Sanfal asks, "Does Job's
[3147] 2:42:00	complaints count as praying since it's
[3148] 2:42:03	basically talking to God?" Uh,
[3149] 2:42:07	no.
[3150] 2:42:10	Sometimes he's talking to God, sometimes
[3151] 2:42:12	he isn't.
[3152] 2:42:14	Um,
[3153] 2:42:15	most of Job is in poetry, which is a
[3154] 2:42:18	compressed language. It's compressed
[3155] 2:42:19	language. So
[3156] 2:42:22	he's really sort of condensing a lot of
[3157] 2:42:25	the stuff that's happening there. So who
[3158] 2:42:27	the basically the guy who compiled Job
[3159] 2:42:30	is taking a lot of stuff compressing it
[3160] 2:42:32	way down
[3161] 2:42:34	and
[3162] 2:42:36	some of them are prayers could be
[3163] 2:42:38	classified as prayers. For example, at
[3164] 2:42:40	the end of Job when God reveals himself,
[3165] 2:42:43	yeah, you could count that as a prayer
[3166] 2:42:45	because Job is at that point talking
[3167] 2:42:47	directly to God.
[3168] 2:42:50	His early laments, not so much. I would
[3169] 2:42:52	say,
[3170] 2:42:54	yeah,
[3171] 2:42:56	base they classify as laments, don't
[3172] 2:42:58	they? Yeah, they could be. You could
[3173] 2:42:59	classify them as laments.
[3174] 2:43:01	Um,
[3175] 2:43:04	so yeah.
[3176] 2:43:18	So yeah, that's what I would say is is
[3177] 2:43:22	uh they're poetry
[3178] 2:43:24	and uh they're they're laments. Surely,
[3179] 2:43:26	there surely laments,
[3180] 2:43:29	but they don't count as prayers until
[3181] 2:43:32	maybe you get to the end. So,
[3182] 2:43:40	uh, Lucenville asks, "What would count
[3183] 2:43:42	as a prayer? Talking to God and making
[3184] 2:43:44	appeals to God." So, if you're talking
[3185] 2:43:47	to God and making appeals to him, yeah,
[3186] 2:43:50	that would count as a prayer. The
[3187] 2:43:52	introduction chapters of Job don't count
[3188] 2:43:54	as I mean he's not really talking to
[3189] 2:43:56	God. He's just sort of winging. So
[3190] 2:43:59	winging is not exactly a prayer.
[3191] 2:44:07	Uh Will asks, "Did the Egyptians
[3192] 2:44:09	actually record the seven-year famine in
[3193] 2:44:11	the Bible or any of that?" No, they
[3194] 2:44:12	didn't. Uh here's the thing we have to
[3195] 2:44:14	understand about famines in the ancient
[3196] 2:44:17	near east.
[3197] 2:44:19	Uh, the thing with famines in the
[3198] 2:44:20	ancient near east is that
[3199] 2:44:24	they happen so often
[3200] 2:44:27	that the Egyptians really didn't record
[3201] 2:44:30	them.
[3202] 2:44:32	There were several famines a century,
[3203] 2:44:35	several of them.
[3204] 2:44:37	So, it is one of those things that
[3205] 2:44:39	happened so often that the Egyptians
[3206] 2:44:41	came up with a term for this, which was
[3207] 2:44:43	the meeting of the banks.
[3208] 2:44:46	Uh fertility in Egypt depended on the
[3209] 2:44:49	height of the Nile. High Nile bumper
[3210] 2:44:52	crop, low Nile, starvation. Okay.
[3211] 2:44:57	Sometimes the Nile got so low that uh
[3212] 2:45:01	particularly around the cataracts, the
[3213] 2:45:03	river would dry out. So you could cross
[3214] 2:45:05	from one side of the river to the other
[3215] 2:45:07	on foot.
[3216] 2:45:10	That's a bad year if you're an Egyptian.
[3217] 2:45:13	But it happened so often that they never
[3218] 2:45:16	really recorded this. It was just
[3219] 2:45:19	something that happened every so often.
[3220] 2:45:22	So
[3221] 2:45:23	So that's my that's my take on that. Um
[3222] 2:45:27	I don't they they they did record
[3223] 2:45:30	famines occasionally, but not by by no
[3224] 2:45:33	means all of them. And as I said,
[3225] 2:45:36	happened so often, it's hard to tell
