[0] 0:00	[Music] foreign
[1759] 3:20:58	and if the archeology is consistent
[1760] 3:21:04	with the The Narrative if it's consistent with the geography if it's
[1761] 3:21:09	consistent with um the details that we know from the text then a lot of archaeologists are
[1762] 3:21:17	satisfied at that point to identify the city
[1763] 3:21:23	now in the case of say Jericho
[1764] 3:21:29	it's in a specific location in the Judean Foothills
[1765] 3:21:35	very very close to the Jordan River
[1766] 3:21:40	and it's located on a tell so we know it's an old city we know it's
[1767] 3:21:45	an ancient city we know it's been there for 10 000 years
[1768] 3:21:52	okay and every again all this is consistent with what's known about Jericho middle
[1769] 3:21:59	bronze fortification so and also it kept a local identification
[1770] 3:22:05	as Jericho over the years so people always knew I mean Jericho was
[1771] 3:22:12	was not exactly a hard to identify City
[1772] 3:22:17	so in those particular cases
[1773] 3:22:22	there's an inference based upon the data and then archaeologists at that point
[1774] 3:22:29	make a basically a educating yes
[1775] 3:22:35	now it's better than an educated guess it's a deduction or an inference but it is using sort of
[1776] 3:22:42	there's there's with the cases like Troy and well that's like Jericho there's not
[1777] 3:22:48	a sign saying hey welcome to Jericho welcome to Troy
[1778] 3:22:55	yeah they didn't leave con capsules like like we do today now for Egyptian settlements it's
[1779] 3:23:02	different because they did leave signs [Laughter]
[1780] 3:23:10	uh they would they would leave like for example any Egyptian City
[1781] 3:23:16	there would be a statue to some King saying Lord of Ramses
[1782] 3:23:21	or Lord of cheku we find this like for example for
[1783] 3:23:26	pithome but we find the Lord of chaku so that narrows it down to the look that
[1784] 3:23:34	like for example Tela rataba is pithom and most egyptologists now think it's
[1785] 3:23:39	petal there's a few who still think that telling scooters but them but they're
[1786] 3:23:44	sort of declining a number now but we do find of these statues at um at
[1787] 3:23:52	various places like for example hello Bork
[1788] 3:23:57	you know people had hoped it when they excavated it that it was migdal well we found one of these these statues
[1789] 3:24:05	base of a statue at at uh to a borg and it read the lion
[1790] 3:24:12	well there's one place on the map that's the Lion's Den so unfortunately not migdal but a very
[1791] 3:24:20	important site nonetheless so your educated guesses can sometimes
[1792] 3:24:27	be wrong but it's generally for example with uh
[1793] 3:24:33	the identification of Egyptian sites they tend to be more secure
[1794] 3:24:38	then say the identification of levantine or even Anatolian sites now there's some
[1795] 3:24:44	that you just you can't deny it like for example like
[1796] 3:24:49	hatusas the the capital of the hittite empire we know where that is because we found
[1797] 3:24:55	the archive we found the archive that has Royal documents you know you're not going to
[1798] 3:25:00	get those at any place else but hatusas so
[1799] 3:25:07	a lot of it's going to depend on what you find there it's going to depend on who was there
[1800] 3:25:15	if if you find say a um
[1801] 3:25:21	evidence that say Moses III had been there and destroyed the city
[1802] 3:25:27	well you're going to go to have to go to you know Moses III's topographic list
[1803] 3:25:33	toponymic list and see where he went and which cities that you know correlate to
[1804] 3:25:39	the ones that this one could could be so it is really a matter of deductions a
[1805] 3:25:46	matter of inference uh to some extent a little bit of guessing like for example we have no real firm identification of
[1806] 3:25:53	where I is you know it could be eight to tell
[1807] 3:25:59	ABR thinks it's telemet here and I disagree with that I think it's wrong but that's their guess
[1808] 3:26:06	a couple other sites have also been proposed for I as well
[1809] 3:26:11	so to some extent there is some guesswork involved here and um interpretive issues as well
[1810] 3:26:18	so that's generally how ancient sites are identified is by correlating what we
[1811] 3:26:23	know with the archeology and then making the rational deductions and inferences
[1812] 3:26:30	so anyway thank you for the question and I hope that helped
[1813] 3:26:54	okay confer one or two more Super chats and then it's a night because we're at
[1814] 3:26:59	11 30 now up
[1815] 3:27:12	thank you
[1816] 3:27:37	yeah I'm not going to touch that one
[1817] 3:27:43	yes Addison I know you want me to do uh say what Mount evil tablet it makes
[1818] 3:27:49	Scott Sterling the greatest archaeologist of all man of all time sorry Ron White has that that accolade
[1819] 3:27:56	[Laughter]
[1820] 3:28:28	um
[1821] 3:28:33	foreign
[1822] 3:29:17	okay
[1823] 3:29:40	yeah foreign
[1824] 3:29:50	Papyrus is it a good piece of evidence for the Exodus plagues or not it's not
[1825] 3:29:55	okay uh the ipadware Papyrus dates to late
[1826] 3:30:00	Dynasty 12 essentially despite the protestations of Titus
[1827] 3:30:08	Kennedy almost every egyptologist will date this to the Middle Kingdom okay now
[1828] 3:30:15	there there will be some disagreement whether it's early mid or late Middle
[1829] 3:30:20	Kingdom but all of them almost all of them date this to the Middle Kingdom
[1830] 3:30:26	the grammar the internal evidence all point to a Middle Kingdom text
[1831] 3:30:33	so this is hundreds of years before The Exodus Hunter's ears
[1832] 3:30:40	um you do get guys like Tommy Thompson who should have no business talking about the upper where Papyrus who date
[1833] 3:30:47	this to the second intermediate period but he doesn't know what he's talking about
[1834] 3:30:54	so I I definitely think it's late Dynasty 12. it still talks about pyramid
[1835] 3:30:59	building so you know you're not going to have that in the New Kingdom obviously so you know there's there's no pyramids
[1836] 3:31:07	except for during the reign of ocmosa the first Chris King at Dynasty 18. he's
[1837] 3:31:12	the last guy who builds a pyramid so
[1838] 3:31:18	if aware is not a good piece of evidence for the Exodus flakes it just isn't
[1839] 3:31:23	what it does show us is that this was a natural of these were natural events that did happen from time to time
[1840] 3:31:32	so it does give us some evidence that hyper natural events like The Exodus
[1841] 3:31:38	plagues did occur sometimes in Egypt so it gives us that piece of evidence
[1842] 3:31:45	that there was maybe a naturalistic cause to some of these plagues now this
[1843] 3:31:51	is not ruling out that God didn't initiate it
[1844] 3:31:57	um or God did initiate but it is saying
[1845] 3:32:04	that if aware Papyrus is not a direct recording of the very same events that
[1846] 3:32:12	occurred during The Exodus now interestingly enough
[1847] 3:32:18	the copies of it but where we have aramicide
[1848] 3:32:24	this is also very interesting as well there's there's sort of two times this
[1849] 3:32:29	is uh the Ebola Papyrus is a piece of literature um that's called the prophetic texts
[1850] 3:32:36	and you have in the 12th Dynasty
[1851] 3:32:41	several of these prophetic texts being written you know if aware is one of them Nefertiti is another
[1852] 3:32:50	and they're really texts that are ex eventu prophecies meant to
[1853] 3:32:57	um how do I say this Grand eyes the bureaucracy
[1854] 3:33:02	essentially uh ominum hot the first has installed his new government and his new
[1855] 3:33:08	bureaucracy trust the government that's the best essentially the message of these texts is to trust the
[1856] 3:33:14	government trust the bureaucracy okay
[1857] 3:33:22	now the copies we have of most of these um these prophetic texts are found in two
[1858] 3:33:29	hot spots we don't have any of these texts in their original Middle Kingdom context
[1859] 3:33:37	but they are clearly Middle Kingdom from the grammar and their diction
[1860] 3:33:42	and what they talk about the the first copies we see happen at
[1861] 3:33:48	the very beginning of dynasty 18. of course this is when
[1862] 3:33:54	conquers the hicksauce so you have the the the nasty Semitic
[1863] 3:34:01	asiatics being put in their place by the new new Egyptian king
[1864] 3:34:07	so many Egyptian readers at the beginning of Dynasty 18 saw Oculus the first as
[1865] 3:34:15	sort of the basically the new a many the new
[1866] 3:34:21	conquering king that's gonna set the world right from the it's The mitigasiatic Barbarians okay
[1867] 3:34:29	but there's another cluster of these texts that we find which is even more
[1868] 3:34:35	interesting which is right at the sort of middle of
[1869] 3:34:42	dynasty 18. that's or sort of deals Dynasty 19.
[1870] 3:34:48	during the reign of ROMs is the second this is really interesting
[1871] 3:34:53	because we get a lot of them
[1872] 3:35:00	most of our texts of uh copies of the prophetic texts are
[1873] 3:35:06	day two the reign of romsis II so it's very very interesting I mean it's
[1874] 3:35:13	uncanny now why would we find so many texts of
[1875] 3:35:19	prophetic Middle Kingdom literature right smack dab in the middle of dynasty
[1876] 3:35:24	19. well maybe because your typical Egyptian
[1877] 3:35:31	is now having to reconcile how do we deal with the fact that we're having to deal with all these plagues
[1878] 3:35:38	you know they needed some way to explain this they needed a way of to turn these
[1879] 3:35:43	events into a kind of reception history oh we've got these ancient texts
[1880] 3:35:49	that that sort of explain this so you had a lot of copies being made
[1881] 3:35:55	right at that period of time really interesting I don't think it's a coincidence
[1882] 3:36:04	so I don't think that the ipower Papyrus itself
[1883] 3:36:12	is evidence for the Exodus but the aggregate of these prophetic
[1884] 3:36:20	texts at the particular time frames where we find them
[1885] 3:36:26	is very suggestive very very suggestive and it's very very suggestive of
[1886] 3:36:33	essentially a local population that was trying to come to terms with something
[1887] 3:36:39	they didn't understand and they fell back on their own literature to do that
[1888] 3:36:45	so anyway I hope that answers your question thank you very much for the question
[1889] 3:36:50	very very much appreciated okay I think we're down to the last question of the night
[1890] 3:36:57	so for this
[1891] 3:37:15	here we'll take that one find it
[1892] 3:37:29	all right see this will be the last question uh at least the last non Super Chat of the night
[1893] 3:37:34	from Warrior the most high how would you critique quote all religions are like Rivers flowing into
[1894] 3:37:41	the same ocean hence they lead to the same God end quote okay
[1895] 3:37:50	I don't think they all lead to the same God to be very very honest
[1896] 3:37:56	the problem is once you start dealing with the details
[1897] 3:38:01	attributes it comes down to attributes the definition of God who you think God
[1898] 3:38:08	is you know the Christ said the most important message most important question is who do you say that I am
[1899] 3:38:15	okay he's asking his disciples what is the identity of the Messiah
[1900] 3:38:20	what is the identity who is he what's his attributes
[1901] 3:38:25	I think once you start dealing with attributes and you look at all the religions of the world
[1902] 3:38:33	you see contradictory attributes
[1903] 3:38:39	and I think that those contradictory attributes
[1904] 3:38:45	show that that cannot possibly lead to the same God
[1905] 3:38:50	okay the god of Christianity is supposed to be all good
[1906] 3:38:55	the god of is Islam is ambivalent doesn't care
[1907] 3:39:00	God of um of Christianity is a trinity that expresses love to one another
[1908] 3:39:08	the um the god of Islam is essentially
[1909] 3:39:15	monolithic monotheism one person of one God nothing else
[1910] 3:39:24	the god of Hindus is a Pantheon it's a Pantheon of many thousand gods
[1911] 3:39:32	and it's a pantheism God is everything everywhere
[1912] 3:39:39	the god of the Bible is transcendent
[1913] 3:39:44	you're using if if you use all the religions of the world to find
[1914] 3:39:50	God you are Consulting
[1915] 3:39:55	maps that are not going to arrive at the same destination essentially
[1916] 3:40:03	essentially when it comes right down to it we have to depend on the words of Christ here
[1917] 3:40:08	he says I am the way the truth and the life
[1918] 3:40:13	no one comes to the father except through me
[1919] 3:40:20	Jesus Christ is not a way this is sort of the what the question
[1920] 3:40:26	implies here is the idea of of say universalism
[1921] 3:40:31	everyone will find a way everyone will make it okay
[1922] 3:40:36	Christ is the only way the way it's an exclusive claim
[1923] 3:40:43	he is the truth you're not going to get to God through say things that are not the truth
[1924] 3:40:53	and he's ultimately the life we have our life and existence through
[1925] 3:40:59	him he's the one that can bring us to Salvation
[1926] 3:41:05	there is no salvation apart from Jesus Christ none at all
[1927] 3:41:12	you'll never get to God through any other means it's Jesus Christ Alone
[1928] 3:41:19	has shed blood for our sins
[1929] 3:41:25	so you know he is the gateway to the father if you want to go to the father you
[1930] 3:41:31	gotta go through the Sun so this is why I sort of reject this
[1931] 3:41:36	View and it's just um it doesn't make sense it just doesn't
[1932] 3:41:43	make sense when you compare I mean first of all when you compare the world's religions and it doesn't make sense when
[1933] 3:41:49	you compare the words of Jesus Christ the words of Jesus Christ contradict this
[1934] 3:41:55	and I think that's pretty much all you really need to go on this one so anyway thank you very much for that
[1935] 3:42:01	uh non-super chat and that's going to be it looks like it's going to be our last question of the night
[1936] 3:42:08	so I actually get to uh go to bed 15 minutes early tonight
[1937] 3:42:14	we didn't make it to midnight but sorry Addison
[1938] 3:42:20	you tried uh Lego David uh oh he's uh yeah on
[1939] 3:42:27	Discord okay yeah oh by the way uh do if uh you want to continue the conversation
[1940] 3:42:32	come on to our Discord server the Link's in the description we have a great time on Discord it's not a place where we ask
[1941] 3:42:38	uh it's not a golden ticket to ask me questions but it is a place where we socialize
[1942] 3:42:44	you know our our ancient Egypt and the Bible uh Discord is a great place to
[1943] 3:42:49	hang out so we'd highly recommend that if you want to continue the conversation afterwards it doesn't have to stop here
[1944] 3:42:56	there's lots of stuff going on on our Discord especially our Dr Falk rumors I mean that's the best channel on the
[1945] 3:43:02	Discord foreign so anyway I want to thank all our super
[1946] 3:43:08	Chatters tonight who donated generously to uh this live stream it does keep us
[1947] 3:43:14	in food and does keep us housed and uh keeps the electricity flowing
[1948] 3:43:20	we cannot do it without you so we are so very grateful we also want to thank our patreon
[1949] 3:43:26	supporters uh we have a new very generous uh uh patreon supporter uh
[1950] 3:43:32	slave neighbors who's donated generously to this uh um work and we want to thank him
[1951] 3:43:38	publicly for that we also want to thank all our patreon supporters who basically keep the equipment in at least running
[1952] 3:43:46	and uh you know help us to updo upgrades when they are needed
[1953] 3:43:51	we also want to thank our regular subscribers who view like and basically
[1954] 3:43:56	distribute links to our uh videos when you guys do that it opens new audiences
[1955] 3:44:05	who have never uh seen that content before also if you haven't hit that subscribe
[1956] 3:44:11	button please do so so you don't miss out on any of the content and uh again we would love to
[1957] 3:44:17	have you guys who aren't subscribed to join our community and to be you know part of this uh community of Learners uh
[1958] 3:44:26	who are interested in ancient Egypt in the Bible so with that said I want to wish you all a fantastic night thank you
[1959] 3:44:32	very much for watching I hope you enjoyed it and I will see you next time on Ancient Egypt and the Bible have a
[1960] 3:44:39	good night everyone foreign
[1961] 3:44:45	[Music]
